"","UserID","First_TransDate_Ga","Total_Stakes_Ga","Max_Stakes_Ga","Mean_Stakes_Ga","Total_Winnings_Ga","Max_Winnings_Ga","Mean_Winnings_Ga","Total_Bets_Ga","Length_Play_Ga","LastDay_Ga","No_Days_Played_Ga","No_Months_Played_Ga","Most_Played_Month_Ga","MostPlayed_Day_Ga","Stakes_Last_Day_Ga","Winnings_Last_Day_Ga","Bets_Last_Day_Ga","Profit_Ga"
"3312",1393391,2005-03-02,3.2,3.2,3.2,3,2.96,3,1,0,2005-03-02,1,1,"3","Wednesday",3.2,2.96,1,0.2
"3313",1393414,2005-03-10,10.5,6.5,5.2,3,1.5,1.5,20,0,2005-03-10,1,1,"3","Thursday",10.5,3,20,7.5
"3314",1393421,2005-05-02,7,6,3.5,2,1.95,1,4,1,2005-05-03,2,1,"5","Monday",6,0,3,5
"3315",1393425,2005-03-02,49,29,24.5,41,22.65,20.5,78,1,2005-03-03,2,1,"3","Thursday",29,22.65,46,8
"3316",1393444,2005-02-27,4,4,4,2,2,2,3,0,2005-02-27,1,1,"2","Sunday",4,2,3,2
"3317",1393500,2005-03-04,0.8,0.5,0.4,0.7,0.4125,0.3,8,22,2005-03-26,2,1,"3","Friday",0.3,0.2475,3,0.1
"3318",1393503,2005-03-10,562.1,140.5,43.2,484,125.65,37.2,520,180,2005-09-06,7,2,"3","Monday",7.0292,1.5224,11,78.1
"3319",1393573,2005-04-23,7.1,6.6543,3.6,3.9,3.8654,1.9,13,4,2005-04-27,2,1,"4","Saturday",0.4893,0,1,3.2
"3320",1393608,2005-03-28,288.8,288.8,288.8,188.8,188.8,188.8,74,0,2005-03-28,1,1,"3","Monday",288.8,188.8,74,100
"3321",1393620,2005-03-15,6.3,1.6,0.6,5.2,1.32,0.5,9,60,2005-05-14,10,3,"3","Saturday",0.8,0.66,1,1.1
"3322",1393624,2005-03-03,870.9,179,67,789.6,202.25,60.7,1076,11,2005-03-14,10,1,"3","Saturday",1,0,1,81.3
"3323",1393645,2005-08-10,70.2,16,5.9,59,13.2,4.9,13,44,2005-09-23,12,2,"9","Friday",1.6,1.32,1,11.2
"3324",1393649,2005-09-22,485.1,479.19,242.6,454.1,451.198,227.1,282,4,2005-09-26,2,1,"9","Monday",5.92,2.925,6,31
"3325",1393660,2005-02-28,430.9,79,25.3,253.2,47.09,14.9,165,34,2005-04-03,10,3,"3","Saturday",71.5,11.7,17,177.7
"3326",1393665,2005-03-25,0.2,0.2,0.2,0.2,0.165,0.2,2,0,2005-03-25,1,1,"3","Friday",0.2,0.165,2,0
"3327",1393688,2005-02-28,30,30,30,0,0,0,2,0,2005-02-28,1,1,"2","Monday",30,0,2,30
"3328",1393742,2005-06-25,136,48,45.3,145.9,57.525,48.6,26,3,2005-06-28,3,1,"6","Saturday",48,57.525,7,-9.90000000000001
"3329",1393745,2005-03-14,3261.5,2372,407.7,3171,2598.13,396.4,382,15,2005-03-29,7,1,"3","Tuesday",18,6,6,90.5
"3330",1393769,2005-02-26,2652.4,572.5,204,2538.2,642.45,195.2,896,188,2005-09-02,10,4,"6","Saturday",4.9,4.0425,2,114.2
"3331",1393775,2005-05-20,0.7,0.6716,0.7,0,0,0,1,0,2005-05-20,1,1,"5","Friday",0.6716,0,1,0.7
"3332",1393814,2005-07-28,14,14,14,5.9,5.9,5.9,14,0,2005-07-28,1,1,"7","Thursday",14,5.9,14,8.1
"3333",1393827,2005-02-25,338,332,84.5,309.5,308.02,77.4,342,15,2005-03-12,4,2,"3","Saturday",3.5,1.5,6,28.5
"3334",1393835,2005-02-27,8.6,8.55,8.6,5.5,5.55,5.5,17,0,2005-02-27,1,1,"2","Sunday",8.55,5.55,17,3.1
"3335",1393843,2005-03-09,1.5,1.5479,1.5,0,0,0,3,0,2005-03-09,1,1,"3","Wednesday",1.5479,0,3,1.5
"3336",1393866,2005-02-28,5.8,3.867,1.9,2.6,2.578,0.9,9,2,2005-03-02,3,2,"3","Monday",1.3023,0,2,3.2
"3337",1393879,2005-08-23,1,1,1,0,0,0,1,0,2005-08-23,1,1,"8","Tuesday",1,0,1,1
"3338",1393915,2005-03-29,131,30.7,26.2,120,33.9,24,107,7,2005-04-05,5,2,"4","Tuesday",30.7,15.7,26,11
"3339",1393927,2005-04-02,53.4,19.5714,7.6,20,7.8286,2.9,77,41,2005-05-13,7,2,"4","Monday",11.7269,2.3454,12,33.4
"3340",1393934,2005-02-25,1,1,1,1,1,1,1,0,2005-02-25,1,1,"2","Friday",1,1,1,0
"3341",1393984,2005-04-21,2258.7,373.56,68.4,1915.7,338.67,58.1,724,162,2005-09-30,33,4,"6","Monday",3,0,3,343
"3342",1394052,2005-07-07,35,35,35,34,34.03,34,35,0,2005-07-07,1,1,"7","Thursday",35,34.03,35,1
"3343",1394056,2005-02-25,129.4,75.87,64.7,100.9,69.37,50.4,104,203,2005-09-16,2,2,"2","Friday",75.87,69.37,24,28.5
"3344",1394068,2005-04-18,2495,1432.41,207.9,2376.2,1425.3,198,796,44,2005-06-01,12,3,"5","Wednesday",385.59,384.78,28,118.8
"3345",1394096,2005-09-28,127,57.5,31.8,107.6,54.25,26.9,95,1,2005-09-29,2,1,"9","Thursday",62.5,54.25,56,19.4
"3346",1394098,2005-09-17,8,4,2,0,0,0,5,4,2005-09-21,4,1,"9","Monday",2,0,1,8
"3347",1394115,2005-03-04,109.1,43.671,36.4,98.9,40.8815,33,87,1,2005-03-05,2,1,"3","Friday",41.9242,37.4926,31,10.2
"3348",1394144,2005-02-26,3.2,3.2,3.2,2.6,2.64,2.6,1,0,2005-02-26,1,1,"2","Saturday",3.2,2.64,1,0.6
"3349",1394196,2005-03-09,43.5,25,21.8,23.5,15,11.8,17,1,2005-03-10,2,1,"3","Thursday",18.5,8.5,12,20
"3350",1394216,2005-05-03,14.5,11.5,4.8,7,6,2.3,19,2,2005-05-05,3,1,"5","Thursday",2,1,4,7.5
"3351",1394220,2005-03-02,64.3,19.469,7.1,42,13.2743,4.7,59,60,2005-05-01,6,2,"3","Thursday",5.7409,1.1205,8,22.3
"3352",1394221,2005-02-26,1,1,1,0,0,0,2,0,2005-02-26,1,1,"2","Saturday",1,0,2,1
"3353",1394247,2005-03-01,424.3,135,42.4,342.8,133.2,34.3,252,55,2005-04-25,9,2,"3","Monday",3.95,1.95,4,81.5
"3354",1394283,2005-05-21,84.3,68.3473,21.1,85.1,79.5854,21.3,60,75,2005-08-04,4,2,"5","Thursday",8.6752,2.6026,6,-0.799999999999997
"3355",1394287,2005-06-09,4018,2393,803.6,3383.2,2003.225,676.6,1648,4,2005-06-13,4,1,"6","Monday",425,349.85,152,634.8
"3356",1394304,2005-03-08,43,41.5,21.5,29.1,27.64,14.6,27,0,2005-03-08,1,1,"3","Tuesday",43,29.14,27,13.9
"3357",1394305,2005-03-01,163.5,87,32.7,96.5,61.74,19.3,25,35,2005-04-05,4,2,"3","Tuesday",10.5,4.8,6,67
"3358",1394314,2005-03-02,1387.6,1007.25,115.6,1204.1,902.25,100.3,657,193,2005-09-11,10,4,"3","Wednesday",66.37,50.9,58,183.5
"3359",1394358,2005-04-18,5.5,5.5,5.5,2,1.95,2,6,0,2005-04-18,1,1,"4","Monday",5.5,1.95,6,3.5
"3360",1394370,2005-03-11,12,11,6,6.8,6.85,3.4,12,8,2005-03-19,2,1,"3","Friday",1,0,2,5.2
"3361",1394394,2005-03-25,5.9,5.8997,5.9,10.5,10.5487,10.5,1,0,2005-03-25,1,1,"3","Friday",5.8997,10.5487,1,-4.6
"3362",1394395,2005-04-11,239,239.03,239,109,109.03,109,40,0,2005-04-11,1,1,"4","Monday",239.03,109.03,40,130
"3363",1394413,2005-02-26,3.5,3.5,3.5,1.2,1.25,1.2,4,0,2005-02-26,1,1,"2","Saturday",3.5,1.25,4,2.3
"3364",1394416,2005-02-25,287.9,99.4885,22.1,351.2,137.1201,27,282,211,2005-09-24,11,4,"2","Wednesday",28.0451,58.172,5,-63.3
"3365",1394419,2005-03-16,53.6,53,26.8,32.8,32.8,16.4,13,121,2005-07-15,2,2,"3","Friday",0.62,0,1,20.8
"3366",1394423,2005-03-21,241.2,184.472,60.3,194.7,153.764,48.7,133,2,2005-03-23,3,1,"3","Monday",4.1298,0,2,46.5
"3367",1394426,2005-03-26,9,3.5,2.2,2.5,1.5,0.6,16,76,2005-06-10,3,2,"6","Thursday",0.5,0,1,6.5
"3368",1394428,2005-02-25,5,5,5,0,0,0,5,0,2005-02-25,1,1,"2","Friday",5,0,5,5
"3369",1394476,2005-03-09,12.9,12.95,12.9,7.8,7.8,7.8,12,0,2005-03-09,1,1,"3","Wednesday",12.95,7.8,12,5.1
"3370",1394497,2005-04-09,125.5,62,15.7,84.9,35,10.6,130,55,2005-06-03,6,2,"4","Saturday",1.5,0,1,40.6
"3371",1394515,2005-05-01,2184.8,616.79,66.2,2185.5,638.4495,66.2,856,139,2005-09-17,33,5,"6","Saturday",2,2.1,1,-0.699999999999818
"3372",1394519,2005-05-11,848.5,704.5,212.1,708.5,600.7,177.1,328,15,2005-05-26,3,1,"5","Wednesday",1,0,1,140
"3373",1394532,2005-08-21,8.6,4.95,2.9,0,0,0,8,24,2005-09-14,3,2,"9","Sunday",1,0,1,8.6
"3374",1394548,2005-03-02,122.6,88.43,24.5,92.1,61.95,18.4,151,5,2005-03-07,4,1,"3","Friday",24.62,21.12,33,30.5
"3375",1394573,2005-03-02,2987.9,1153.2854,213.4,2051.5,844.9707,146.5,778,186,2005-09-04,14,4,"3","Wednesday",364.7416,304.6692,71,936.4
"3376",1394585,2005-02-26,274.5,90,27.4,216.8,120.5,21.7,203,91,2005-05-28,9,3,"3","Saturday",41.5,31.5,40,57.7
"3377",1394591,2005-06-15,1082,1003,541,949.8,910.36,474.9,77,3,2005-06-18,2,1,"6","Saturday",1003,910.36,40,132.2
"3378",1394605,2005-08-28,20.5,18.5,6.8,10,9.5,3.3,36,17,2005-09-14,3,2,"8","Monday",18.5,9.5,32,10.5
"3379",1394642,2005-03-31,5.7,5.6755,5.7,3.1,3.0957,3.1,11,0,2005-03-31,1,1,"3","Thursday",5.6755,3.0957,11,2.6
"3380",1394649,2005-02-27,20,20,20,7,7,7,20,0,2005-02-27,1,1,"2","Sunday",20,7,20,13
"3381",1394653,2005-02-26,499.5,179,29.4,404.3,160.79,23.8,486,57,2005-04-24,15,3,"3","Sunday",4,0,4,95.2
"3382",1394661,2005-03-09,262,185,131,225,132,112.5,179,1,2005-03-10,2,1,"3","Thursday",185,132,116,37
"3383",1394690,2005-07-28,845,119.62,36.7,755.1,138,32.8,397,60,2005-09-26,21,3,"8","Monday",34,8.1375,17,89.9
"3384",1394709,2005-03-08,182.3,153.7549,36.5,165.9,119.774,33.2,173,2,2005-03-10,3,1,"3","Thursday",13.3669,6.7658,18,16.4
"3385",1394725,2005-02-25,455.2,51.2,19,383.2,42.24,16,43,216,2005-09-29,24,6,"9","Monday",50,41.25,8,72
"3386",1394745,2005-07-21,3.5,3.5,3.5,3.5,3.5,3.5,6,0,2005-07-21,1,1,"7","Thursday",3.5,3.5,6,0
"3387",1394775,2005-06-14,1066.2,668.3,88.9,972.7,616.33,81.1,977,16,2005-06-30,11,1,"6","Tuesday",5,7.09,6,93.5
"3388",1394777,2005-03-02,57.4,26.2026,14.3,29.2,10.7498,7.3,51,24,2005-03-26,4,1,"3","Saturday",14.781,10.7498,4,28.2
"3389",1394806,2005-02-26,32,32,32,19,19,19,24,0,2005-02-26,1,1,"2","Saturday",32,19,24,13
"3390",1394821,2005-07-03,3.5,3.5,3.5,1.5,1.5,1.5,7,0,2005-07-03,1,1,"7","Sunday",3.5,1.5,7,2
"3391",1394834,2005-03-03,12.6,6,4.2,10.4,4.95,3.5,3,12,2005-03-15,3,1,"3","Monday",3,2.475,1,2.2
"3392",1394836,2005-03-18,32.5,19,16.2,26.2,15,13.1,40,0,2005-03-18,1,1,"3","Friday",32.5,26.25,40,6.3
"3393",1394843,2005-03-03,3.7,1,0.3,3.1,0.825,0.3,21,29,2005-04-01,12,2,"3","Friday",0.1,0.0825,1,0.6
"3394",1394897,2005-05-22,446.4,161.14,37.2,385.4,122.148,32.1,631,50,2005-07-11,12,3,"5","Saturday",6,4.5,12,61
"3395",1394928,2005-02-26,64.5,43.5,32.2,47,35.04,23.5,62,1,2005-02-27,2,1,"2","Saturday",43.5,35.04,26,17.5
"3396",1394931,2005-07-09,535.8,239.2,38.3,499.6,224.83,35.7,248,49,2005-08-27,12,2,"7","Saturday",5,5,1,36.1999999999999
"3397",1394933,2005-02-26,104.5,48,34.8,105.2,46.75,35.1,187,3,2005-03-01,3,2,"2","Monday",38,36.45,54,-0.700000000000003
"3398",1394949,2005-06-25,226.5,79.5,45.3,142.6,63.76,28.5,45,85,2005-09-18,5,2,"9","Saturday",0.5,0,1,83.9
"3399",1394955,2005-04-16,8,4.8,4,6.6,3.96,3.3,2,13,2005-04-29,2,1,"4","Friday",3.2,2.64,1,1.4
"3400",1394981,2005-03-03,11.5,11.5,11.5,11.8,11.75,11.8,18,0,2005-03-03,1,1,"3","Thursday",11.5,11.75,18,-0.300000000000001
"3401",1395001,2005-04-30,82.6,68,11.8,68.3,56.1,9.8,11,152,2005-09-29,7,4,"6","Thursday",1,0.825,2,14.3
"3402",1395057,2005-02-28,218.7,98,13.7,170.3,98.63,10.6,90,180,2005-08-27,14,4,"3","Monday",18.5,14.4525,8,48.4
"3403",1395069,2005-02-26,115.2,115.2,115.2,95,95.04,95,1,0,2005-02-26,1,1,"2","Saturday",115.2,95.04,1,20.2
"3404",1395099,2005-04-24,7155.3,1257,275.2,6851.1,1339.2,263.5,3364,155,2005-09-26,22,3,"9","Monday",649,584.8,283,304.2
"3405",1395162,2005-03-30,2.4,2.3599,2.4,0,0,0,1,0,2005-03-30,1,1,"3","Wednesday",2.3599,0,1,2.4
"3406",1395189,2005-03-01,785.3,757.5,196.3,645.4,633.01,161.3,230,21,2005-03-22,3,1,"3","Tuesday",9,3.54,9,139.9
"3407",1395196,2005-02-26,24,24,24,2,1.95,2,6,0,2005-02-26,1,1,"2","Saturday",24,1.95,6,22
"3408",1395214,2005-03-03,342.2,312.1473,85.6,208.7,191.3263,52.2,30,22,2005-03-25,4,1,"3","Friday",24.0526,10.2123,14,133.5
"3409",1395248,2005-02-26,32.5,32.45,32.5,5.5,5.45,5.5,24,0,2005-02-26,1,1,"2","Saturday",32.45,5.45,24,27
"3410",1395259,2005-07-12,4,4,4,3.5,3.5,3.5,7,0,2005-07-12,1,1,"7","Tuesday",4,3.5,7,0.5
"3411",1395299,2005-02-26,57,19,3.6,32,10.25,2,92,84,2005-05-21,14,4,"5","Saturday",0.5,0.4125,2,25
"3412",1395306,2005-03-14,19.1,15.12,6.4,13.1,13.125,4.4,31,40,2005-04-23,2,2,"3","Monday",1,0,1,6
"3413",1395307,2005-04-25,80,80,80,60,60,60,40,0,2005-04-25,1,1,"4","Monday",80,60,40,20
"3414",1395405,2005-02-28,8.5,3,1.7,3.2,1.75,0.6,12,174,2005-08-21,4,4,"3","Sunday",3,0,3,5.3
"3415",1395416,2005-03-26,5.4,5.3749,5.4,1.3,1.3437,1.3,2,0,2005-03-26,1,1,"3","Saturday",5.3749,1.3437,2,4.1
"3416",1395459,2005-08-17,0.5,0.5,0.5,0,0,0,1,0,2005-08-17,1,1,"8","Wednesday",0.5,0,1,0.5
"3417",1395469,2005-03-02,256.7,120.5,12.8,200.5,100.5,10,231,84,2005-05-25,20,3,"3","Thursday",1.6,1.48,2,56.2
"3418",1395538,2005-02-26,516,111,57.3,502.1,126.75,55.8,257,44,2005-04-11,9,3,"3","Monday",37,31.25,23,13.9
"3419",1395563,2005-08-26,3.1,3.08,3.1,2.5,2.4642,2.5,23,0,2005-08-26,1,1,"8","Friday",3.08,2.4642,23,0.6
"3420",1395588,2005-02-26,370.9,223,33.7,318.8,202.73,29,510,166,2005-08-11,10,3,"3","Monday",10.05,2.5,19,52.1
"3421",1395589,2005-04-02,211.2,180.97,12.4,203.8,177.67,12,383,142,2005-08-22,16,3,"7","Saturday",0,0,0,7.39999999999998
"3422",1395612,2005-05-01,3.5,3.5,3.5,2.5,2.5,2.5,7,0,2005-05-01,1,1,"5","Sunday",3.5,2.5,7,1
"3423",1395622,2005-04-01,4,3.2,2,3.3,2.64,1.7,2,7,2005-04-08,2,1,"4","Friday",3.2,2.64,1,0.7
"3424",1395634,2005-03-17,10,8,5,5.2,4.25,2.6,12,81,2005-06-06,2,2,"3","Monday",8,4.25,10,4.8
"3425",1395657,2005-03-03,277.1,115.9,18.5,209.5,97.12,14,198,196,2005-09-15,10,2,"9","Thursday",1,0,1,67.6
"3426",1395724,2005-03-19,5.4,5.4,2.7,4.5,4.455,2.2,1,4,2005-03-23,2,1,"3","Saturday",0,0,0,0.9
"3427",1395782,2005-02-27,1.7,1.7321,1.7,0.9,0.9296,0.9,2,0,2005-02-27,1,1,"2","Sunday",1.7321,0.9296,2,0.8
"3428",1395819,2005-09-13,246.6,135.6068,41.1,217.7,125.6949,36.3,381,17,2005-09-30,5,1,"9","Tuesday",48.718,43.7031,95,28.9
"3429",1395825,2005-02-26,223,54,20.3,173.2,44.55,15.8,14,16,2005-03-14,10,2,"3","Monday",0,0,0,49.8
"3430",1395829,2005-02-26,9,9,9,0,0,0,10,0,2005-02-26,1,1,"2","Saturday",9,0,10,9
"3431",1395849,2005-09-27,302.1,219.6721,151,150,110.3642,75,86,1,2005-09-28,2,1,"9","Tuesday",82.3996,110.3642,32,152.1
"3432",1395852,2005-02-28,0.5,0.5,0.5,0,0,0,1,0,2005-02-28,1,1,"2","Monday",0.5,0,1,0.5
"3433",1395909,2005-06-21,6.7,1.6,0.7,5.5,1.32,0.6,9,93,2005-09-22,9,4,"9","Thursday",0.2,0.165,1,1.2
"3434",1395923,2005-09-09,3,3,3,0,0,0,3,0,2005-09-09,1,1,"9","Friday",3,0,3,3
"3435",1395951,2005-07-12,1909.2,620.93,238.7,1829.6,613.0075,228.7,1580,75,2005-09-25,7,2,"7","Sunday",289.94,291.4915,267,79.6000000000001
"3436",1395978,2005-04-14,76.7,28.22,15.3,36.2,15.22,7.2,59,99,2005-07-22,5,3,"4","Friday",14,10,11,40.5
"3437",1396015,2005-02-28,54,33,13.5,32,19,8,41,3,2005-03-03,4,2,"3","Monday",3.5,1.5,7,22
"3438",1396049,2005-03-02,38,18,12.7,14,8,4.7,28,10,2005-03-12,2,1,"3","Wednesday",18,8,12,24
"3439",1396144,2005-08-13,5.9,5.9,5.9,3.4,3.4,3.4,35,0,2005-08-13,1,1,"8","Saturday",5.9,3.4,35,2.5
"3440",1396163,2005-02-27,289,75,24.1,190.2,67.25,15.9,81,204,2005-09-19,11,6,"3","Sunday",75,54,17,98.8
"3441",1396164,2005-05-21,928.6,486,185.7,602.4,288,120.5,85,85,2005-08-14,5,2,"5","Monday",103.65,160.4,23,326.2
"3442",1396201,2005-02-27,405,359.9654,202.5,450.4,372.3729,225.2,124,0,2005-02-27,1,1,"2","Sunday",404.9654,450.3729,124,-45.4
"3443",1396228,2005-03-19,16,16,16,10.2,10.25,10.2,15,0,2005-03-19,1,1,"3","Saturday",16,10.25,15,5.8
"3444",1396258,2005-02-26,67,43.07,22.3,49.5,33.48,16.5,78,4,2005-03-02,3,2,"2","Saturday",43.07,33.48,49,17.5
"3445",1396266,2005-02-26,47.5,23.5,9.5,31.5,18,6.3,75,7,2005-03-05,4,2,"2","Saturday",0.5,0,1,16
"3446",1396275,2005-02-28,4,4,4,9,9,9,3,0,2005-02-28,1,1,"2","Monday",4,9,3,-5
"3447",1396305,2005-07-07,409.6,409.58,409.6,385.9,385.9465,385.9,175,0,2005-07-07,1,1,"7","Thursday",409.58,385.9465,175,23.7
"3448",1396318,2005-02-28,3.5,2.5,1.2,3.8,3,1.3,7,13,2005-03-13,3,2,"3","Monday",0.5,0.4125,1,-0.3
"3449",1396330,2005-08-14,820,797,205,945.3,943.275,236.3,211,6,2005-08-20,3,1,"8","Sunday",5,0,8,-125.3
"3450",1396354,2005-02-26,41,12.5,8.2,23,10,4.6,54,7,2005-03-05,3,2,"2","Saturday",18,10,23,18
"3451",1396378,2005-09-10,5.8,2,1.2,4.8,1.65,1,9,11,2005-09-21,5,1,"9","Wednesday",0.2,0.185,1,1
"3452",1396513,2005-03-20,312.6,54,16.5,272.8,81.1,14.4,337,41,2005-04-30,11,2,"3","Monday",9.6,7.92,1,39.8
"3453",1396538,2005-04-17,2106.5,605.5,131.7,1948,556.35,121.7,1085,42,2005-05-29,15,2,"4","Monday",23,31.2,9,158.5
"3454",1396539,2005-03-21,0.5,0.5,0.5,1,1,1,1,0,2005-03-21,1,1,"3","Monday",0.5,1,1,-0.5
"3455",1396555,2005-04-26,20.2,12,6.7,8.6,6.21,2.9,10,67,2005-07-02,3,3,"4","Saturday",0.6,0,1,11.6
"3456",1396561,2005-04-17,1,1,1,0,0,0,2,0,2005-04-17,1,1,"4","Sunday",1,0,2,1
"3457",1396577,2005-03-23,53,50,13.2,2.5,1.32,0.6,4,104,2005-07-05,4,3,"6","Saturday",1,0.825,1,50.5
"3458",1396581,2005-04-18,24,24,24,20.2,20.16,20.2,24,0,2005-04-18,1,1,"4","Monday",24,20.16,24,3.8
"3459",1396608,2005-04-21,322,159,107.3,266.1,121.83,88.7,288,2,2005-04-23,3,1,"4","Friday",137,121.83,135,55.9
"3460",1396625,2005-06-27,2.5,1.8587,1.2,2.5,1.8587,1.2,4,13,2005-07-10,2,2,"6","Monday",1.8587,1.8587,3,0
"3461",1396631,2005-04-20,1482.3,737.22,211.8,962.5,537,137.5,105,91,2005-07-20,7,4,"6","Sunday",13.4154,0,1,519.8
"3462",1396632,2005-03-11,150,150,150,120,120,120,128,0,2005-03-11,1,1,"3","Friday",150,120,128,30
"3463",1396657,2005-09-06,63,63,63,31.8,31.75,31.8,4,0,2005-09-06,1,1,"9","Tuesday",63,31.75,4,31.2
"3464",1396721,2005-03-03,7.2,4,3.6,5.9,3.3,3,2,3,2005-03-06,2,1,"3","Sunday",4,3.3,1,1.3
"3465",1396742,2005-07-31,4,3,2,3.2,3.25,1.6,8,8,2005-08-08,2,2,"7","Monday",1,0,2,0.8
"3466",1396795,2005-03-14,2,2,2,1.6,1.65,1.6,1,0,2005-03-14,1,1,"3","Monday",2,1.65,1,0.4
"3467",1396824,2005-08-25,1,1,1,1,1,1,1,0,2005-08-25,1,1,"8","Thursday",1,1,1,0
"3468",1396847,2005-03-11,112.8,68.264,28.2,95.4,56.6565,23.8,71,185,2005-09-12,4,3,"3","Friday",68.264,56.6565,23,17.4
"3469",1396876,2005-03-19,0.6,0.6,0.6,0.5,0.495,0.5,1,0,2005-03-19,1,1,"3","Saturday",0.6,0.495,1,0.1
"3470",1396892,2005-04-15,1807.3,1778.52,903.7,1560.3,1536.52,780.1,122,149,2005-09-11,2,2,"4","Friday",1778.52,1536.52,121,247
"3471",1396906,2005-04-20,116,48,14.5,74.7,35.1,9.3,85,145,2005-09-12,8,5,"4","Wednesday",0.5,0,1,41.3
"3472",1397065,2005-03-06,6.2,6.1915,6.2,1,1.0319,1,6,0,2005-03-06,1,1,"3","Sunday",6.1915,1.0319,6,5.2
"3473",1397209,2005-03-28,26.6,21.14,5.3,21.6,17.42,4.3,31,129,2005-08-04,5,4,"3","Wednesday",0.5,0,1,5
"3474",1397211,2005-03-26,1.6,1.6,1.6,1.3,1.32,1.3,1,0,2005-03-26,1,1,"3","Saturday",1.6,1.32,1,0.3
"3475",1397215,2005-02-26,758.1,442.33,252.7,663.9,388.644,221.3,385,2,2005-02-28,3,1,"2","Monday",231.89,202.921,111,94.2
"3476",1397226,2005-03-02,640.5,574,320.2,560.7,507.05,280.3,95,1,2005-03-03,2,1,"3","Thursday",574,507.05,80,79.8
"3477",1397227,2005-08-22,0.7,0.6702,0.7,0,0,0,1,0,2005-08-22,1,1,"8","Monday",0.6702,0,1,0.7
"3478",1397260,2005-09-07,39,39,39,37.5,37.5,37.5,5,0,2005-09-07,1,1,"9","Wednesday",39,37.5,5,1.5
"3479",1397294,2005-02-26,505.4,505.3787,505.4,232.4,232.4309,232.4,4,0,2005-02-26,1,1,"2","Saturday",505.3787,232.4309,4,273
"3480",1397305,2005-02-26,825.7,386,91.7,653.4,309.5,72.6,337,63,2005-04-30,6,3,"4","Saturday",388.5405,309.5825,132,172.3
"3481",1397320,2005-07-21,39.9,19.9719,10,16.4,11.1375,4.1,3,12,2005-08-02,4,2,"7","Tuesday",19.9719,0,1,23.5
"3482",1397325,2005-07-10,235.8,62,18.1,137.2,37,10.6,347,36,2005-08-15,8,2,"7","Monday",8.3382,1.2828,6,98.6
"3483",1397335,2005-02-26,185.7,98.7851,46.4,122.1,69.4748,30.5,136,2,2005-02-28,3,1,"2","Saturday",8.0641,3.6961,3,63.6
"3484",1397336,2005-03-03,227.8,73.233,45.6,182.1,56.8597,36.4,167,4,2005-03-07,5,1,"3","Friday",63.6926,50.1922,64,45.7
"3485",1397354,2005-04-25,13.8,8.4561,4.6,10,7.4199,3.3,12,4,2005-04-29,3,1,"4","Friday",2.6845,2.5785,3,3.8
"3486",1397383,2005-05-09,1527,1329.8309,254.5,1427.5,1269.503,237.9,374,72,2005-07-20,6,3,"5","Monday",2.1003,0.9222,4,99.5
"3487",1397387,2005-03-02,27.5,20.5,6.9,22.8,20.8,5.7,32,7,2005-03-09,3,1,"3","Wednesday",4,2,5,4.7
"3488",1397402,2005-03-10,17,17,17,10,10,10,12,0,2005-03-10,1,1,"3","Thursday",17,10,12,7
"3489",1397403,2005-03-10,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-03-10,1,1,"3","Thursday",0.5,0.4125,1,0.1
"3490",1397427,2005-02-28,9,9,9,8.2,8.25,8.2,15,0,2005-02-28,1,1,"2","Monday",9,8.25,15,0.800000000000001
"3491",1397431,2005-06-09,0.3,0.3,0.3,0.2,0.2475,0.2,1,0,2005-06-09,1,1,"6","Thursday",0.3,0.2475,1,0.1
"3492",1397485,2005-03-02,26,16.5,4.3,20.6,10.95,3.4,46,5,2005-03-07,4,1,"3","Saturday",16.5,10.95,27,5.4
"3493",1397518,2005-03-01,916.9,239.5,53.9,913.1,255.55,53.7,814,64,2005-05-04,17,3,"3","Tuesday",69,60.45,64,3.79999999999995
"3494",1397543,2005-03-07,1340.1,229.2,44.7,1148.1,234.22,38.3,567,205,2005-09-28,25,6,"9","Saturday",0.5,0.4125,1,192
"3495",1397562,2005-08-20,0.4,0.4,0.4,0.3,0.33,0.3,1,0,2005-08-20,1,1,"8","Saturday",0.4,0.33,1,0.1
"3496",1397578,2005-05-10,90,14,2.9,59.5,13,1.9,88,114,2005-09-01,30,5,"7","Thursday",2,1,2,30.5
"3497",1397613,2005-07-13,13.6,11,3.4,2,2,0.5,14,4,2005-07-17,4,1,"7","Friday",0.6196,0,1,11.6
"3498",1397628,2005-02-26,13.8,6.7201,4.6,3.1,1.7579,1,10,1,2005-02-27,2,1,"2","Saturday",4.032,1.7579,3,10.7
"3499",1397656,2005-02-26,56.9,17.2846,7.1,34.5,11.9083,4.3,68,109,2005-06-15,8,3,"3","Friday",1.4415,0.4805,3,22.4
"3500",1397679,2005-04-19,5,3,2.5,1,1,0.5,5,10,2005-04-29,2,1,"4","Friday",2,0,2,4
"3501",1397686,2005-04-05,2,2,2,0,0,0,1,0,2005-04-05,1,1,"4","Tuesday",2,0,1,2
"3502",1397688,2005-08-16,10282.6,5527.9818,1468.9,8342.8,4985.966,1191.8,477,23,2005-09-08,7,2,"8","Thursday",2650.8626,1666.4273,8,1939.8
"3503",1397691,2005-05-19,2.8,1.8,1.4,1.5,1.485,0.7,2,8,2005-05-27,2,1,"5","Friday",1.8,1.485,1,1.3
